Gene stable ID,Gene name,Gene Synonym,NCBI gene (formerly Entrezgene) ID
SPBC8D2.01,gsk31,,2541233
SPAC12G12.04,mcp60,,2543131
SPNCRNA.639,mcp60-antisense-1,,
SPBC8D2.06,irs1,,2541245
SPBC8D2.09c,msl1,,2541219
SPBC8D2.11,,,2541240
SPAC12G12.03,cip2,,2543139
SPBC8D2.14c,sed5,,2541263
SPBC8D2.15,lip5,,2541234
SPAC630.09c,mug58,,2543381
SPBTRNALEU.05,,,
SPAC630.10,bmt2,,2543414
SPBC17A3.10,pas4,,2539774
SPBC691.01,pfa5,,3361262
SPAC630.14c,tup12,,2543402
SPBC691.02c,drp1,,2541081
SPAC1751.04,loc1,,3361540
SPBC691.04,mss116,,2541136
SPBP22H7.03,,,2541307
SPBP22H7.07,prp5,,3361260
SPAC31A2.02,trm112,,2541708
SPNCRNA.643,trm112-antisense-1,,
SPBC32H8.02c,nep2,,2540263
SPNCRNA.1435,mug93-antisense-1,,
SPAC31A2.09c,apm4,,2541527
SPAC13C5.03,tht1,,2542365
SPAC13C5.05c,,,2542320
SPBC32H8.07,git5,,2539974
SPBC32H8.08c,omh5,,2540226
SPBC32H8.12c,act1,,2540051
SPBC11B10.01,alg2,,2539854
SPAC13C5.07,mre11,,2542757
SPNCRNA.648,,,
SPBC11B10.02c,his3,,2539698
SPATRNAVAL.01,,,
SPRRNA.11,,,
SPBC11B10.05c,rsp1,,2539951
SPBC11B10.06,sws1,,2539966
SPAC24H6.13,,,2541670
SPAC24H6.09,gef1,,2542635
SPBC11B10.08,,,2539874
SPAC24H6.08,,,2542626
SPNCRNA.1438,cdc2-antisense-1,,
SPAC24H6.04,hxk1,,2542634
SPNCRNA.551,cut3-antisense-2,,
SPAC24H6.02c,tim15,,2542642
SPAC24H6.01c,,,2541508
SPAPB21F2.02,,,2543220
SPAC227.06,yip5,,2541426
SPAC227.07c,pab1,,2541519
SPNCRNA.657,yth1-antisense-1,,
SPAC227.13c,isu1,,2541513
SPBC11B10.10c,pht1,,2539668
SPAC227.14,yfh7,,2541483
SPSNORNA.02,snoZ8,,
SPBC83.10,,,2540754
SPSNORNA.03,snoZ7,,
SPSNORNA.06,snoZ3,,
SPBC83.11,pet2,,2541008
SPNCRNA.154,,,
SPBC83.16c,,,2541188
SPAC2F7.13c,wrs1,,2541841
SPBC83.19c,,,2541196
SPAC2F7.16c,pld1,,2542065
SPNCRNA.1441,,,
SPAC13A11.05,ysp2,,2542130
SPNCRNA.665,aur1-antisense-1,,
SPBC29B5.01,atf1,,2540329
SPBC29B5.02c,isp4,,2540364
SPNCRNA.1445,SPBC27.01c-antisense-1,,
SPNCRNA.1446,meu25-antisense-1,,
SPNCRNA.1447,uds1-antisense-1,,
SPNCRNA.358,,,
SPBC28F2.02,mep33,,2540400
SPBC28F2.05c,,,2540561
SPAC1F3.02c,mkh1,,2542175
SPBC28F2.06c,mdm12,,2540562
SPAC1F3.04c,tsr3,,2542142
SPBC28F2.08c,hrd3,,2540568
SPBC28F2.09,toa1,,2540632
SPAC1F3.07c,rsc58,,2541419
SPBTRNATYR.02,,,
SPBTRNAILE.05,,,
SPBTRNAASP.05,,,
SPNCRNA.362,,,
SPNCRNA.367,,,
SPNCRNA.368,,,
SPNCRNA.370,,,
SPAC1D4.01,tls1,,5802861
SPBTRNAVAL.07,,,
SPNCRNA.670,,,
SPNCRNA.372,,,
SPBTRNALYS.08,,,
SPAC1D4.05c,,,2542527
SPBTRNAVAL.08,,,
SPNCRNA.374,,,
SPBC21B10.11,dpm2,,2540708
SPBC21B10.14,ymr31,,14217457
SPBC21B10.02,,,2540722
SPBC19C2.02,pmt1,,2540766
SPAC1D4.06c,csk1,,2543327
SPAC1D4.11c,lkh1,,3361532
SPBC19C2.05,pat1,,2540580
SPNCRNA.79,,,
SPAC1D4.12,rad15,,2542203
SPBC19C2.06c,mug124,,2540789
SPBC19C2.14,smd3,,2540884
SPBC2F12.15c,pfa3,,2540463
SPAC22F3.13,tsc1,,2541869
SPNCRNA.1455,,,
SPAC22F3.07c,atp20,,2541878
SPNCRNA.1456,cay1-antisense-1,,
SPAC22F3.05c,alp41,,2541769
SPNCRNA.676,alp41-antisense-1,,
SPBC2F12.05c,,,2540357
SPBC2F12.02c,mrpl7,,2540459
SPAC22F3.03c,rdh54,,2541798
SPAC1296.01c,,,3361436
SPBC1D7.05,byr2,,2540612
SPNCRNA.116,,,
SPAC1296.04,mug65,,2543049
SPNCRNA.1460,,,
SPAPJ696.02,lsb4,,2543305
SPAC22G7.03,,,2541683
SPAC22G7.05,kri1,,2541654
SPBC1D7.01,gim6,,2540765
SPNCRNA.681,,,
SPBC11G11.02c,end3,,2539902
SPNCRNA.683,SPAC4G8.09-antisense-1,,
SPBC11G11.06c,sme1,,2539607
SPBC11G11.05,rpa34,,2539699
SPAC4G8.10,gos1,,2542969
SPNCRNA.686,SPAC16C9.02c-antisense-1,,
SPBC18H10.02,lcf1,,2540731
SPNCRNA.1462,,,
SPAC16C9.02c,,,2542316
SPBTRNATRP.03,,,
SPAC16C9.06c,upf1,,2542327
SPBC18H10.04c,sce3,,2540528
SPAC2G11.06,vps4,,2542054
SPNCRNA.689,SPAC2G11.10c-antisense-1,,
SPAC23G3.03,sib2,,2541831
SPAC23G3.05c,,,2541778
SPAC23G3.06,nop58,,2541814
SPAC23G3.09,taf4,,2541721
SPAC22H12.02,tfg3,,2541729
SPAC1687.03c,rfc4,,2542790
SPBC18H10.06c,swd2,,2540788
SPAC1687.04,mcb1,,2542796
SPBC18H10.07,wbp4,,2540647
SPBC18H10.10c,saf4,,2540801
SPSNORNA.24,snoR39b,,
SPAC1687.05,pli1,,2541580
SPAC1687.11,spb1,,2542112
SPBC18H10.15,cdk11,,2540799
SPAC1687.12c,coq4,,2541625
SPBC9B6.03,,,2540208
SPAC1687.13c,csn5,,2541529
SPAC1687.23c,,,2542302
SPBC9B6.07,nop52,,2541297
SPNCRNA.1467,mdl1-antisense-1,,
SPAC1687.16c,erg31,,2542109
SPNCRNA.699,,,
SPBC3H7.15,hhp1,,2540718
SPAC222.04c,ies6,,2541949
SPAC222.17,,,9407196
SPAC222.13c,,,2541948
SPBC3H7.07c,ser2,,2540968
SPBC3H7.01,spo14,,2540996
SPAC222.16c,csn3,,2541912
SPNCRNA.1474,,,
SPBP16F5.03c,tra1,,2541265
SPBP16F5.04,ubc7,,2541252
SPNCRNA.380,,,
SPBC16E9.07,mug100,,2540147
SPBC16E9.11c,pub3,,2539956
SPBC16E9.15,,,2540124
SPAC821.05,tif38,,2543153
SPBC1E8.04,Tf2-10,,
SPBC1E8.05,,,2540552
SPAC821.06,spn2,,2543513
SPNCRNA.703,,,
SPNCRNA.164,,,
SPAC821.12,orb6,,2543441
SPAC139.02c,oac1,,2541790
SPBC1A4.01,apc10,,2540307
SPAC139.03,toe2,,2541956
SPBP23A10.07,rpa2,,2541280
SPAC23C4.14,alg1,,2541937
SPAC23C4.16c,atg15,,2541924
SPNCRNA.709,,,
SPBP23A10.10,ppk32,,2541327
SPAC1A6.05c,ptl3,,2542205
SPBP23A10.11c,,,2541329
SPNCRNA.385,,,
SPAC30D11.14c,,,2542249
SPATRNAMET.01,,,
SPBP23A10.14c,ell1,,2541257
SPAC30D11.03,ddx27,,2543155
SPRRNA.39,,,
SPBC29A3.01,ccc2,,2540525
SPAC56F8.05c,mug64,,2543229
SPBC29A3.04,rpl8,,2540517
SPAC56F8.06c,alg10,,2543245
SPAC56F8.10,met9,,2542993
SPAC56F8.14c,mug115,,2543306
SPAC22A12.08c,,,2541442
SPBC29A3.05,vps71,,2540512
SPAC22A12.10,ept1,,2541829
SPBC29A3.06,utp18,,2540529
SPAC22A12.11,dak1,,2541809
SPAC22A12.12c,rrp40,,2541837
SPBC29A3.07c,sap14,,2540462
SPAC22A12.14c,,,2541808
SPNCRNA.386,,,
SPNCRNA.168,,,
SPAC4C5.01,,,2543527
SPBC29A3.13,pdp1,,2540354
SPBC29A3.12,rps902,,2540367
SPBTRNAGLY.09,,,
SPBC29A3.17,gef3,,2540334
SPBC18E5.07,,,2540566
SPBC18E5.09c,,,14217446
SPNCRNA.536,mas2-antisense-1,,
SPBC18E5.12c,mas2,,2540713
SPBC23G7.08c,rga7,,2540635
SPAC4C5.02c,ryh1,,2543529
SPNCRNA.388,,,
SPSNORNA.09,snR51b,,
SPNCRNA.1487,mag2-antisense-1,,
SPAC10F6.01c,sir1,,2542920
SPBC23G7.12c,rpt6,,2540487
SPAC10F6.07c,mug94,,2542934
SPNCRNA.390,,,
SPNCRNA.554,SPAC10F6.08c-antisense-1,,
SPBC1711.04,mtd1,,2539884
SPAC10F6.09c,psm3,,2543010
SPBC1711.07,rrb1,,2539693
SPAC10F6.10,rio1,,2542923
SPBC1711.11,,,2539824
SPAC10F6.12c,mam4,,2542982
SPBC1711.12,,,2539662
SPNCRNA.726,SPAC10F6.14c-antisense-1,,
SPBC1711.16,pwp1,,2539789
SPNCRNA.1492,rct1-antisense-1,,
SPAC10F6.15,,,2543053
SPAC56E4.02c,alg13,,2543352
SPBC17G9.08c,cnt5,,2539865
SPAC56E4.03,,,2543350
SPBC17G9.11c,pyr1,,2539661
SPBC17G9.13c,,,2539657
SPAC1420.01c,,,2542847
SPNCRNA.68,prl68,,
SPNCRNA.731,cox1101-antisense-1,,
SPBC14C8.03,fma2,,2539692
SPAPB17E12.03,,,3361409
SPBC14C8.04,ilv6,,2540022
SPBC14C8.12,rpb8,,2539794
SPAPB17E12.04c,csn2,,3361420
SPNCRNA.1496,,,
SPAPB17E12.05,rpl3703,,3361407
SPBC21H7.02,taf10,,2540614
SPAPB17E12.07c,sen2,,3361398
SPBC21H7.03c,,,2540420
SPAPB17E12.10c,,,3361435
SPBC16H5.14c,,,2539946
SPBC16H5.06,rip1,,2540075
SPAPB17E12.13,rpl1802,,3361377
SPBC16H5.05c,cyp7,,2540067
SPBC16H5.03c,uba2,,2539967
SPAC1565.07c,knd1,,2542767
SPNCRNA.538,,,
SPBC12D12.03,cct1,,2539691
SPBC12D12.09,rev7,,2540106
SPAC6F12.09,rdp1,,2542198
SPAC6F12.10c,ade3,,2542871
SPNCRNA.734,ade3-antisense-1,,
SPAC6F12.16c,mtr4,,2541639
SPBC12D12.06,srb11,,2539651
SPBTRNAPRO.06,,,
SPBC24C6.03,,,2540642
SPBC24C6.07,cdc14,,2540624
SPBC24C6.11,cwf14,,2540434
SPBC19G7.02,abz2,,2540662
SPAC19E9.02,fin1,,2542237
SPNCRNA.86,,,
SPBC19G7.08c,art1,,2540742
SPNCRNA.739,cyp1-antisense-1,,
SPBC19G7.10c,pdc2,,2540778
SPAC57A10.10c,sla1,,2541530
SPBC19G7.13,tbf1,,2540732
SPBC36B7.02,,,2540943
SPBC36B7.04,dus1,,2541048
SPAC57A10.12c,ura3,,2542781
SPBC36B7.06c,mug20,,2540990
SPAC20G8.05c,cdc15,,2541975
SPATRNACYS.01,,,
SPAC3A12.03c,meu34,,2543036
SPAC3A12.10,rpl2001,,2542725
SPAC3A12.17c,cys12,,2542583
SPBC36B7.08c,,,2540967
SPNCRNA.1509,,,
SPAC9.02c,,,2543681
SPAC9.07c,,,2543662
SPBC1921.03c,mex67,,2540727
SPSNORNA.34,sno20,,
SPNCRNA.1510,,,
SPAC9.10,thi9,,2543578
SPNCRNA.107,,,
SPNCRNA.1513,ucp3-antisense-1,,
SPAC5D6.09c,mug86,,2542020
SPBC21D10.05c,ucp3,,2540709
SPAC5D6.02c,mug165,,2541995
SPNCRNA.1515,SPBC12C2.11-antisense-1,,
SPNCRNA.1517,srm1-antisense-1,,
SPAC5D6.01,rps2202,,2541977
SPBC12C2.07c,srm1,,2539919
SPAC57A7.13,,,2542526
SPBC12C2.06,dbp5,,2539975
SPAC57A7.10c,sec21,,2542247
SPNCRNA.1518,bzz1-antisense-1,,
SPNCRNA.174,,,
SPAC57A7.07c,,,2542156
SPBC12C2.04,,,2539816
SPBC12C2.14c,,,2539897
SPNCRNA.09,prl9,,
SPAC167.03c,snu66,,2542774
SPBC557.04,ppk29,,2541080
SPAC167.01,ire1,,2542776
SPBC365.01,crs103,,2541046
SPBC365.07c,,,2540931
SPAC1705.02,,,2542345
SPNCRNA.80,,,
SPBC29A10.04,psm1,,2540557
SPNCRNA.745,,,
SPNCRNA.1526,exo1-antisense-1,,
SPBC29A10.06c,ely5,,2540543
SPBC29A10.08,gas2,,2540287
SPBC29A10.09c,tri1,,2540515
SPNCRNA.401,,,
SPBC2G5.03,ctu1,,2540314
SPNCRNA.1532,,,
SPNCRNA.1533,,,
SPBC25B2.03,,,2540435
SPBC25B2.05,mis3,,2540544
SPAC23H4.17c,srb10,,2541900
SPBC25B2.11,pof2,,2540355
SPAC23H4.16c,,,2541896
SPBC1826.01c,mot1,,2539633
SPAC23H4.15,tsr1,,2541779
SPAC23H4.21,,,9406912
SPBC6B1.03c,,,2541104
SPAC23H4.01c,osh3,,2541796
SPBC6B1.05c,atg7,,2540790
SPAP27G11.04c,tad3,,2541987
SPNCRNA.749,SPAP27G11.07c-antisense-1,,
SPBC6B1.06c,ubp14,,2541157
SPAC343.01c,erg8,,2543184
SPAC343.02,img1,,2543125
SPNCRNA.751,,,
SPAC343.06c,,,2543151
SPAC343.08c,mrp17,,2542478
SPNCRNA.752,ubx3-antisense-1,,
SPBC6B1.07,prp1,,2541185
SPBC6B1.09c,nbs1,,3361306
SPBC3E7.01,fab1,,2541154
SPNCRNA.1541,,,
SPBC3E7.17,,,14217636
SPBC3E7.04c,,,3361308
SPBC3E7.07c,,,2541002
SPAC343.11c,msc1,,2541710
SPBC3E7.09,,,2540275
SPNCRNA.1543,SPBC3E7.09-antisense-1,,
SPBC3E7.10,fma1,,2540928
SPAC824.02,bst1,,2542981
SPBC3E7.11c,,,2540676
SPAC824.03c,,,2543094
SPAC824.05,vps16,,2541533
SPBC3E7.13c,syf2,,2540611
SPBC3E7.15c,lac1,,2540466
SPAC824.09c,,,2542671
SPNCRNA.177,,,
SPBC4F6.04,rpl2502,,2540851
SPAC664.06,rlp7,,2543548
SPAC664.08c,bfr2,,2543540
SPAC664.11,ssc1,,2543026
SPACUNK12.02c,cmk1,,2542442
SPAC105.02c,,,2542971
SPATRNATYR.01,,,
SPAC17A5.01,pex6,,2542437
SPAC17A5.11,rec12,,2542150
SPAC17A5.12,ucp7,,2542191
SPAC17A5.14,exo2,,2542204
SPBC4F6.06,kin1,,2540792
SPBC4F6.07c,,,2540874
SPAC17A5.16,ftp105,,2542168
SPNCRNA.762,crp79-antisense-1,,
SPBC4F6.11c,,,2540867
SPAC1002.06c,bqt2,,2543273
SPBC4F6.16c,ero11,,2540901
SPAC1002.07c,ats1,,2543272
SPBC4F6.18c,arf1,,2540899
SPAC1002.08c,mtf1,,2543271
SPAC1002.13c,psu1,,2543265
SPAC1002.18,urg3,,2543261
SPBC336.04,cdc6,,2540255
SPBC336.06c,rnh1,,2540252
SPAC1399.05c,toe1,,2542546
SPNCRNA.764,toe1-antisense-1,,
SPBC336.08,spc24,,2540238
SPNCRNA.1548,SPBC336.13c-antisense-1,,
SPAP11E10.02c,mam3,,3361517
SPNCRNA.181,,,
SPAPB1A10.04c,cwp1,,2543143
SPNCRNA.766,,,
SPBC336.14c,ppk26,,2540231
SPAPB1A10.11c,mse1,,2543394
SPBC685.05,gpi15,,2540532
SPAPB1A10.12c,alo1,,2543430
SPBC685.08,,,2541091
SPNCRNA.39,prl39,,
SPNCRNA.1552,tfb5-antisense-1,,
SPAPB1A10.14,pof15,,2543437
SPBC19C7.01,mni1,,2540798
SPAC140.01,sdh2,,2542842
SPNCRNA.771,arb1-antisense-1,,
SPNCRNA.557,ctr1-antisense-2,,
SPBC19C7.02,ubr1,,2540764
SPNCRNA.408,,,
SPBC19C7.03,cyr1,,2540810
SPBC19C7.04c,,,2540581
SPBC19C7.07c,sen34,,2540591
SPBC19C7.08c,,,2540701
SPBP19A11.04c,mor2,,2541317
SPAC110.02,pds5,,2541628
SPAP19A11.05c,mrp7,,2540102
SPBP19A11.06,lid2,,2541299
SPBP19A11.07c,,,2540010
SPAC110.03,cdc42,,2543027
SPBP4H10.05c,spe2,,2541338
SPAC3H1.01c,orc3,,2543248
SPBP4H10.14c,,,2541351
SPAC3H1.02c,,,2543450
SPBC1703.03c,syo2,,2539718
SPAC3H1.06c,,,2543376
SPNCRNA.775,,,
SPAC3H1.07,aru1,,2543377
SPBC1703.04,mlh1,,2539949
SPNCRNA.776,SPAC3H1.08c-antisense-1,,
SPNCRNA.1563,pof10-antisense-1,,
SPNCRNA.777,,,
SPNCRNA.1564,SPBC1703.11-antisense-1,,
SPNCRNA.779,,,
SPNCRNA.1566,SPBC2A9.03-antisense-1,,
SPAC3H1.14,gid4,,2543442
SPBC2A9.05c,tvp23,,2540332
SPNCRNA.1567,,,
SPBC2D10.03c,,,3361316
SPAC9G1.02,wis4,,2542873
SPBC2D10.05,exg3,,2540296
SPAC9G1.07,,,2542759
SPBC2D10.10c,fib1,,2540479
SPAC9G1.10c,,,2542329
SPBC2D10.12,rhp23,,2540481
SPNCRNA.786,,,
SPNCRNA.1570,abc1-antisense-1,,
SPNCRNA.1571,,,
SPAC17H9.06c,,,2542297
SPBC15D4.05,,,2539606
SPNCRNA.1576,,,
SPBC15D4.13c,,,2539646
SPAC17H9.09c,ras1,,2542285
SPBC15D4.15,pho2,,2539960
SPBC13E7.05,gpi14,,2540126
SPBC13E7.09,vrp1,,2540100
SPBC30D10.18c,rpl102,,2540378
SPAC17H9.10c,ddb1,,2542207
SPAC17H9.16,tom22,,2542276
SPBC30D10.10c,tor1,,2540473
SPAC607.03c,snu13,,2542663
SPBC30D10.09c,,,2540280
SPAC607.04,arg82,,2543061
SPAC607.09c,btn1,,2543645
SPBC30D10.08,mgm101,,2540271
SPNCRNA.1579,swi3-antisense-1,,
SPAC3C7.01c,sac12,,3361512
SPNCRNA.791,rad55-antisense-1,,
SPAC3C7.09,set8,,2543159
SPAC3C7.10,pex13,,2543046
SPBC1778.02,rap1,,2540115
SPNCRNA.794,,,
SPBC4C3.10c,pre3,,2540878
SPNCRNA.23,prl23,,
SPBC4C3.05c,nuc1,,2540873
SPBC405.01,ade1,,2541034
SPNCRNA.1582,SPBC405.06-antisense-1,,
SPBC405.07,rpl3602,,2540644
SPNCRNA.1583,,,
SPBC609.05,pob3,,2541088
SPBC776.02c,dis2,,2541193
SPBC776.06c,,,2541190
SPBC776.08c,utp22,,2541176
SPAC25A8.01c,fft3,,2541531
SPBC776.10c,cog6,,2541207
SPBC776.16,mis20,,2541134
SPBC776.17,rrp7,,2541174
SPBC21.02,rtc5,,2540756
SPBC21.05c,ral2,,2540760
SPBC21.07c,ppk24,,2540596
SPBC19F8.06c,meu22,,2540779
SPBC25H2.18,cox20,,14217741
SPBC25H2.12c,cct7,,2540572
SPBC25H2.11c,spt7,,2540408
SPBC25H2.03,,,2540489
SPBC20F10.10,psl1,,2540751
SPAC20H4.02,dsc3,,2541990
SPBC17D11.01,nep1,,2539808
SPAC23C11.01,,,2542025
SPBC17D11.03c,,,2539635
SPAC23C11.05,ipp1,,2542011
SPBC17D11.05,tif32,,2539938
SPAC23C11.06c,,,2542051
SPBC17D11.06,spp2,,2539933
SPNCRNA.1592,dph2-antisense-1,,
SPAC23C11.09,ala1,,2542031
SPAC23C11.10,mpn1,,2542061
SPBC17D1.03c,rrp43,,2540189
SPNCRNA.800,,,
SPAC23C11.13c,hpt1,,2541970
SPBC17D1.05,,,2539841
SPAC1783.04c,hst4,,2542366
SPNCRNA.803,hrp1-antisense-1,,
SPBC11C11.04c,alp1,,2539669
SPBC11C11.05,,,2539867
SPBC3B8.09,utp3,,2541000
SPBC3B8.08,,,2541054
SPBC3B8.07c,dsd1,,2541019
SPAC1783.07c,pap1,,2542140
SPBC3B8.06,,,2540266
SPBC3B8.05,,,2540295
SPNCRNA.1597,SPBC3B8.03-antisense-1,,
SPAC18G6.02c,chp1,,2542239
SPAC18G6.05c,gcn1,,2542235
SPNCRNA.188,,,
SPAC18G6.06,utp11,,2542134
SPAC18G6.10,lem2,,2542544
SPBC3B8.02,php5,,2540133
SPAC18G6.12c,,,2542521
SPNCRNA.807,pof14-antisense-1,,
SPATRNAGLY.02,,,
SPAC13D6.05,alp11,,2542814
SPBC4B4.06,vps25,,2540828
SPAC4G9.03,adk1,,2542704
SPNCRNA.808,,,
SPNCRNA.507,,,
SPAC4G9.08c,rpc2,,2543393
SPAC4G9.12,idn1,,2543385
SPNCRNA.809,,,
SPNCRNA.811,,,
SPAC13G7.03,upf3,,2542908
SPAC13G7.08c,crb3,,2542844
SPAC13G7.10,teb1,,2542820
SPAC13G7.11,mba1,,2542838
SPBC4B4.07c,usp102,,2540865
SPBC4B4.12c,,,2540854
SPAC13G7.13c,msa1,,2542861
SPBC2G2.03c,sbh1,,2540282
SPBC2G2.04c,mmf1,,2540461
SPAC6C3.04,cit1,,2543283
SPNCRNA.814,,,
SPBC2G2.09c,crs1,,2540450
SPNCRNA.816,SPAC17G8.02-antisense-1,,
SPBC2G2.11,myr1,,2540407
SPBC2G2.14,csi1,,2540281
SPAC17G8.09,shg1,,3361506
SPNCRNA.1601,SPBC2G2.17c-antisense-1,,
SPNCRNA.1602,hop1-antisense-1,,
SPBC1718.04,,,2540110
SPNCRNA.1603,trs3-antisense-1,,
SPAC17G8.10c,dma1,,2542409
SPBC1718.06,msp1,,2539844
SPNCRNA.1605,,,
SPNCRNA.1607,,,
SPBPB7E8.02,,,2541354
SPBC1105.19,tam12,,14217735
SPNCRNA.421,,,
SPNCRNA.1609,,,
SPBC1105.07c,pci2,,2540003
SPAC17G8.13c,mst2,,2542170
SPNCRNA.192,,,
SPBC887.05c,cwf29,,2541212
SPBC887.06c,snx3,,2541210
SPNCRNA.1614,snx3-antisense-1,,
SPBC887.09c,sog2,,2541171
SPAC22H10.03c,kap114,,2541885
SPNCRNA.423,,,
SPAC22H10.13,zym1,,2541743
SPBC887.13c,cem1,,2541226
SPNCRNA.1616,,,
SPNCRNA.1617,SPBC887.16-antisense-1,,
SPBC16D10.03,pgp2,,2540141
SPBC16D10.05,mok13,,2540007
SPAC22H10.09,,,2541742
SPNCRNA.1622,,,
SPNCRNA.822,seh1-antisense-1,,
SPBC16D10.07c,sir2,,3361342
SPAC1B9.02c,sck1,,2542492
SPAC6B12.03c,bit2,,2543232
SPBC16D10.09,pcn1,,2540020
SPNCRNA.1624,,,
SPNCRNA.1626,,,
SPBP8B7.32,,,14217600
SPAC6B12.05c,ies2,,2543226
SPBP8B7.01c,pop7,,2541332
SPAC6B12.07c,,,2543315
SPNCRNA.194,,,
SPNCRNA.825,,,
SPBP8B7.06,rpp201,,2541296
SPBP8B7.07c,set6,,2541370
SPBP8B7.09c,los1,,2541311
SPBP8B7.16c,dbp2,,2541383
SPAC6B12.09,trm10,,2543319
SPBP8B7.18c,,,2541373
SPAC6B12.13,,,2543302
SPNCRNA.826,cpc2-antisense-1,,
SPBP8B7.23,rnf10,,2541365
SPAC6B12.16,meu26,,2543294
SPNCRNA.828,,,
SPBP8B7.24c,atg8,,2541386
SPNCRNA.829,,,
SPNCRNA.1630,mug30-antisense-1,,
SPAC19A8.07c,imp4,,2542446
SPBP8B7.27,mug30,,2541379
SPBP8B7.30c,thi5,,2541388
SPNCRNA.428,,,
SPBC19F5.05c,ppp1,,2540659
SPBC25D12.02c,dnt1,,2540499
SPAC19A8.04,erg5,,2542469
SPAC23H3.04,,,2541775
SPBC25D12.03c,mcm7,,2540630
SPNCRNA.1633,pex14-antisense-1,,
SPNCRNA.1634,SPBC13G1.05-antisense-1,,
SPNCRNA.1635,did2-antisense-1,,
SPNCRNA.1636,SPBC31F10.02-antisense-1,,
SPBC31F10.09c,nut2,,2540272
SPNCRNA.1637,cwf4-antisense-1,,
SPBC31F10.12,tma20,,2540396
SPAC23H3.05c,swd1,,2541776
SPAC23H3.06,apl6,,2541771
SPAC23H3.08c,bub3,,2541856
SPATRNACYS.02,,,
SPAC23H3.12c,,,2541865
SPNCRNA.197,,,
SPNCRNA.832,SPAC23H3.15c-antisense-1,,
SPAC25H1.04,mug105,,2542717
SPBC31F10.13c,hip1,,2540219
SPAC25H1.10c,atp19,,9407226
SPNCRNA.1638,hip1-antisense-1,,
SPAC25H1.09,mde5,,3361499
SPNCRNA.834,,,
SPBC31F10.14c,hip3,,2540227
SPAC4A8.08c,vrs2,,2543603
SPBC31F10.17c,,,2540245
SPNCRNA.1641,vps13a-antisense-2,,
SPSNRNA.06,snu6,,
SPNCRNA.840,SPAC823.02-antisense-1,,
SPAC823.02,,,2542525
SPBC21C3.03,,,2540293
SPAC823.05c,tlg2,,2543436
SPBC21C3.08c,car2,,2540626
SPAC823.08c,rrp3,,2543571
SPBC21C3.14c,,,2540519
SPAC823.13c,,,2543230
SPBC21C3.18,spo4,,2540745
SPBC21C3.20c,git1,,2540617
SPAC823.14,ptf1,,2543317
SPBC23E6.06c,rib3,,2540577
SPNCRNA.841,,,
SPAC7D4.13c,,,2541497
SPNCRNA.842,vma13-antisense-1,,
SPAC7D4.09c,dfg10,,2541583
SPBC23E6.08,sat1,,2540531
SPAC7D4.07c,trx1,,2542084
SPAC7D4.05,,,2541452
SPBC211.02c,cwf3,,2540753
SPAC7D4.03c,,,2542089
SPNCRNA.445,snoR61,,
SPBC211.08c,mtr3,,2540412
SPAC4F8.12c,spp42,,2543413
SPBC1604.21c,ptr3,,2540744
SPBC1604.18c,cmp7,,2539983
SPAC4F8.11,sea2,,2543518
SPBC1604.11,atp17,,2539609
SPAC4F8.07c,hxk2,,2543607
SPNCRNA.201,,,
SPBC1604.10,srb7,,2540209
SPAC4F8.05c,mrpl28,,2543588
SPBTRNALEU.10,,,
SPNCRNA.1647,SPBC1604.09c-antisense-1,,
SPBC1604.01,egt1,,2539656
SPRRNA.36,,,
SPAC644.06c,cdr1,,2543666
SPSNORNA.28,snoR68,,
SPNCRNA.844,,,
SPBC26H8.04c,iml1,,2540559
SPAC644.07,bcs1,,2543663
SPAC644.09,,,2543658
SPBC26H8.05c,pph3,,2540680
SPAC644.17c,mrpl9,,2543386
SPBC26H8.06,grx4,,2540578
SPBC26H8.13c,,,2540583
SPBC26H8.16,sdh8,,9407048
SPBC32C12.03c,ppk25,,2540267
SPAPB2B4.03,cig2,,2543481
SPBC3B9.03,srp101,,2540909
SPNCRNA.1654,SPBC3B9.04-antisense-1,,
SPAPB2B4.05,vma5,,2543469
SPBC3B9.21,dcp1,,2541033
SPAPB2B4.06,,,2543466
SPBC3B9.07c,rpa43,,2540989
SPAC6F6.02c,pof5,,2542810
SPNCRNA.205,,,
SPBC3B9.09,vps36,,2540981
SPBC3B9.11c,ctf1,,2541018
SPBC3B9.13c,rpp102,,2540299
SPAC6F6.08c,cdc16,,2542162
SPNCRNA.849,,,
SPBC3B9.18c,vma7,,2540982
SPNCRNA.436,,,
SPNCRNA.1658,SPBC215.07c-antisense-1,,
SPAC6F6.17,rif1,,2542144
SPAC1805.02c,etf2,,2542385
SPBC215.07c,pdp2,,2540653
SPNCRNA.1659,arg4-antisense-1,,
SPBC215.15,sec13,,2540716
SPBC1347.05c,,,2540021
SPBC1347.07,rex2,,2539853
SPBC1347.09,,,2540005
SPBC1347.11,sro1,,2540136
SPAC1805.04,nup132,,2542378
SPNCRNA.854,,,
SPBC56F2.11,met6,,2540848
SPAC1805.18,new2,,14218184
SPBC56F2.10c,alg5,,2541053
SPBC56F2.15,tam13,,14217508
SPAC1805.14,,,2542424
SPBC56F2.04,utp20,,2540842
SPBC1861.06c,mug131,,2539708
SPAC1805.17,crm1,,3361487
SPAC3F10.06c,rit1,,2543128
SPBC1861.08c,lea1,,2539730
SPAC3F10.19,spd2,,14218114
